date,price
2015-05-07,1215000
2015-05-07,580000
2015-05-07,632000
2015-05-07,480000
2015-05-07,555000
2015-05-07,531000
2015-05-07,515000
2015-05-07,777000
2015-05-07,515000
2015-05-07,2150000
2015-05-07,950000
2015-05-08,430000
2015-05-08,610000
2015-05-08,429000
2015-05-08,512500
2015-05-08,485000
2015-05-08,535000
2015-05-08,410000
2015-05-08,650000
2015-05-08,650000
2015-05-08,490000
2015-05-08,510000
2015-05-08,430000
2015-05-08,480000
2015-05-08,870000
2015-05-08,520000
2015-05-08,680000
2015-05-08,549000
2015-05-08,480000
2015-05-08,535000
2015-05-09,606000
2015-05-09,640000
2015-05-09,588000
2015-05-09,602000
2015-05-09,695000
2015-05-09,693000
2015-05-09,642000
2015-05-09,480000
2015-05-09,480000
2015-05-09,1250000
2015-05-09,399000
2015-05-09,422000
2015-05-09,595000
2015-05-09,625000
2015-05-09,885000
2015-05-09,835000
2015-05-09,430000
2015-05-09,617000
2015-05-09,680000
2015-05-09,1150000
2015-05-09,552000
2015-05-09,1000000
2015-05-09,1070000
2015-05-11,505500
2015-05-11,400000
2015-05-11,585000
2015-05-11,479900
2015-05-11,617000
2015-05-11,437900
2015-05-11,599000
2015-05-11,391000
2015-05-11,460000
2015-05-11,522000
2015-05-11,2250000
2015-05-11,562500
2015-05-11,685000
2015-05-11,617500
2015-05-11,338500
2015-05-11,475800
2015-05-11,610000
2015-05-11,720000
2015-05-11,765000
2015-05-12,472000
2015-05-12,505000
2015-05-12,643000
2015-05-12,460000
2015-05-12,480000
2015-05-12,510000
2015-05-12,479000
2015-05-12,625000
2015-05-12,805000
2015-05-12,695000
2015-05-12,475000
2015-05-12,385000
2015-05-12,429000
2015-05-12,505000
2015-05-12,360000
2015-05-12,305000
2015-05-13,508000
2015-05-13,590000
2015-05-13,432000
2015-05-13,414500
2015-05-13,503000
2015-05-13,548000
2015-05-13,440000
2015-05-13,430000
2015-05-13,160000
2015-05-14,665000
2015-05-14,415000
2015-05-14,475000
2015-05-14,395000
2015-05-14,772000
2015-05-14,1290000
2015-05-14,1155000
2015-05-14,650000
2015-05-14,535000
2015-05-14,830000
2015-05-14,810000
2015-05-14,656000
2015-05-14,450000
2015-05-14,570000
2015-05-14,646000
2015-05-14,610000
2015-05-14,475000
2015-05-14,392000
2015-05-14,544000
2015-05-15,415000
2015-05-15,535000
2015-05-15,457500
2015-05-15,760000
2015-05-15,630000
2015-05-15,670000
2015-05-15,665000
2015-05-15,415000
2015-05-15,245000
2015-05-15,705000
2015-05-15,375000
2015-05-15,500000
2015-05-15,470000
2015-05-15,450000
2015-05-15,560000
2015-05-15,562000
2015-05-15,360000
2015-05-15,700000
2015-05-15,745000
2015-05-15,942500
2015-05-15,446000
2015-05-15,520000
2015-05-15,483000
2015-05-15,490000
2015-05-16,726000
2015-05-16,755000
2015-05-16,675000
2015-05-16,452500
2015-05-16,1360000
2015-05-16,673500
2015-05-16,465000
2015-05-16,740000
2015-05-16,590000
2015-05-16,1203000
2015-05-16,1175000
2015-05-16,635000
2015-05-16,515000
2015-05-16,460000
2015-05-16,900000
2015-05-16,636000
2015-05-18,620000
2015-05-18,455000
2015-05-18,585000
2015-05-18,680000
2015-05-18,642199
2015-05-18,430000
2015-05-18,750000
2015-05-18,606000
2015-05-18,515000
2015-05-18,365000
2015-05-19,459500
2015-05-19,220000
2015-05-19,450000
2015-05-19,552500
2015-05-19,595000
2015-05-19,637000
2015-05-19,500000
2015-05-19,232000
2015-05-19,1100000
2015-05-19,340900
2015-05-19,475000
2015-05-19,665000
2015-05-19,590000
2015-05-19,440000
2015-05-19,495000
2015-05-20,1030000
2015-05-20,350000
2015-05-20,770000
2015-05-20,574000
2015-05-20,852500
2015-05-20,720000
2015-05-20,565000
2015-05-20,462500
2015-05-20,405000
2015-05-20,485000
2015-05-20,765000
2015-05-20,557000
2015-05-20,530000
2015-05-20,460000
2015-05-20,530000
2015-05-20,690000
2015-05-20,535000
2015-05-20,777500
2015-05-20,1135000
2015-05-21,335000
2015-05-21,660000
2015-05-21,690000
2015-05-21,485000
2015-05-21,651000
2015-05-21,940000
2015-05-21,450000
2015-05-21,480000
2015-05-21,755000
2015-05-21,775000
2015-05-21,715000
2015-05-21,575000
2015-05-21,763000
2015-05-21,625000
2015-05-22,340900
2015-05-22,432000
2015-05-22,132100
2015-05-22,187000
2015-05-22,692500
2015-05-22,320000
2015-05-22,176000
2015-05-22,477500
2015-05-22,187000
2015-05-22,2
2015-05-22,686000
2015-05-22,485000
2015-05-22,772000
2015-05-22,760000
2015-05-22,675000
2015-05-22,720000
2015-05-22,625000
2015-05-22,310000
2015-05-22,176000
2015-05-22,572500
2015-05-22,515000
2015-05-23,990000
2015-05-23,540000
2015-05-23,670000
2015-05-23,532500
2015-05-23,665000
2015-05-23,663000
2015-05-23,870000
2015-05-23,740000
2015-05-23,815000
2015-05-23,922500
2015-05-23,580000
2015-05-23,992000
2015-05-23,628000
2015-05-23,765000
2015-05-23,1342500
2015-05-23,930000
2015-05-23,1280000
2015-05-23,512000
2015-05-23,785000
2015-05-23,620000
2015-05-23,930000
2015-05-23,670000
2015-05-23,470000
2015-05-24,600000
2015-05-25,340900
2015-05-25,569000
2015-05-25,475500
2015-05-25,505000
2015-05-25,685000
2015-05-25,689000
2015-05-25,329000
2015-05-25,371000
2015-05-26,530400
2015-05-26,375000
2015-05-26,785000
2015-05-26,450000
2015-05-26,323000
2015-05-26,821000
2015-05-26,340900
2015-05-26,431420
2015-05-26,875000
2015-05-26,675000
2015-05-27,980000
2015-05-27,555000
2015-05-27,689000
2015-05-27,1025000
2015-05-27,323300
2015-05-27,660000
2015-05-27,630000
2015-05-27,563000
2015-05-27,760000
2015-05-27,449900
2015-05-28,565000
2015-05-28,340900
2015-05-28,670000
2015-05-28,3710000
2015-05-28,735000
2015-05-28,540000
2015-05-28,605000
2015-05-29,490000
2015-05-29,2
2015-05-29,480000
2015-05-29,835000
2015-05-29,425000
2015-05-29,540000
2015-05-29,484000
2015-05-29,695000
2015-05-29,624000
2015-05-30,1270000
2015-05-30,1460000
2015-05-30,786000
2015-05-30,747000
2015-05-30,575000
2015-05-30,595000
2015-05-30,617000
2015-05-30,725000
2015-05-30,1183000
2015-05-30,680000
2015-05-30,452500
2015-05-30,542000
2015-05-30,1100000
2015-05-30,1420000
2015-05-30,440000
2015-06-01,1750000
2015-06-01,650500
2015-06-01,465000
2015-06-01,330000
2015-06-01,526667
2015-06-01,430000
2015-06-02,511000
2015-06-02,555000
2015-06-02,463500
2015-06-02,289500
2015-06-02,301500
2015-06-02,255000
2015-06-02,240000
2015-06-02,800000
2015-06-03,455000
2015-06-03,460000
2015-06-03,542000
2015-06-03,650000
2015-06-03,610000
2015-06-03,24500
2015-06-03,690000
2015-06-03,455000
2015-06-03,670000
2015-06-03,550000
2015-06-03,520000
2015-06-03,445000
2015-06-03,529000
2015-06-03,555000
2015-06-03,588000
2015-06-04,433000
2015-06-04,450000
2015-06-04,294000
2015-06-04,575000
2015-06-04,652000
2015-06-04,785000
2015-06-04,186000
2015-06-04,513000
2015-06-04,585000
2015-06-04,560000
2015-06-04,560000
2015-06-04,186000
2015-06-04,560000
2015-06-04,151000
2015-06-05,465000
2015-06-05,490000
2015-06-05,505000
2015-06-05,721000
2015-06-05,540000
2015-06-05,430000
2015-06-05,1300000
2015-06-05,69000
2015-06-05,825000
2015-06-05,780000
2015-06-05,678250
2015-06-05,50000
2015-06-05,755000
2015-06-05,473000
2015-06-05,510000
2015-06-05,429000
2015-06-05,12000
2015-06-05,1050000
2015-06-05,485000
2015-06-05,749900
2015-06-05,740000
2015-06-05,380000
2015-06-05,415000
2015-06-05,460000
2015-06-05,500000
2015-06-05,620000
2015-06-05,790000
2015-06-05,520000
2015-06-06,598000
2015-06-06,522500
2015-06-06,477000
2015-06-06,377000
2015-06-06,750000
2015-06-06,590000
2015-06-06,850000
2015-06-06,1010000
2015-06-08,385000
2015-06-09,402000
2015-06-09,490000
2015-06-09,491000
2015-06-09,272000
2015-06-09,615000
2015-06-09,540000
2015-06-09,447000
2015-06-09,800000
2015-06-09,460000
2015-06-09,447000
2015-06-09,1360000
2015-06-09,435000
2015-06-09,535000
2015-06-10,625000
2015-06-10,790000
2015-06-10,595000
2015-06-10,70000
2015-06-10,680000
2015-06-10,485500
2015-06-10,340900
2015-06-10,500000
2015-06-11,475000
2015-06-11,560000
2015-06-11,1100000
2015-06-11,445000
2015-06-11,690000
2015-06-11,950000
2015-06-11,560000
2015-06-11,370000
2015-06-11,752000
2015-06-11,429000
2015-06-11,1715000
2015-06-11,630000
2015-06-11,520000
2015-06-11,980000
2015-06-12,947500
2015-06-12,417000
2015-06-12,1206000
2015-06-12,555500
2015-06-12,495000
2015-06-12,951000
2015-06-12,200000
2015-06-12,523000
2015-06-12,565000
2015-06-12,451000
2015-06-12,595000
2015-06-12,700000
2015-06-12,605000
2015-06-12,770000
2015-06-12,398000
2015-06-12,470000
2015-06-13,683000
2015-06-13,550000
2015-06-13,870000
2015-06-13,605000
2015-06-13,556000
2015-06-13,1455000
2015-06-13,1075000
2015-06-13,560000
2015-06-13,655000
2015-06-13,471500
2015-06-13,684000
2015-06-13,1045000
2015-06-13,481000
2015-06-13,1210000
2015-06-13,905000
2015-06-13,657000
2015-06-13,530000
2015-06-13,487500
2015-06-13,650000
2015-06-13,655000
2015-06-13,755000
2015-06-14,1775000
2015-06-15,1215000
2015-06-15,435000
2015-06-15,282500
2015-06-15,643000
2015-06-15,395000
2015-06-15,441000
2015-06-15,449975
2015-06-15,635000
2015-06-15,647000
2015-06-15,550000
2015-06-15,480000
2015-06-15,946000
2015-06-15,477500
2015-06-15,538000
2015-06-16,375000
2015-06-16,605000
2015-06-16,685000
2015-06-16,900000
2015-06-16,1275000
2015-06-16,571500
2015-06-16,565000
2015-06-17,383000
2015-06-17,310000
2015-06-17,450000
2015-06-17,522500
2015-06-17,978000
2015-06-17,595000
2015-06-17,430000
2015-06-17,399000
2015-06-17,600000
2015-06-17,685000
2015-06-17,548500
2015-06-18,310000
2015-06-18,500000
2015-06-18,615000
2015-06-18,495000
2015-06-18,975000
2015-06-18,515000
2015-06-18,680700
2015-06-18,508000
2015-06-18,390000
2015-06-18,400000
2015-06-18,530000
2015-06-18,1113000
2015-06-18,875000
2015-06-19,562500
2015-06-19,198000
2015-06-19,446000
2015-06-19,198000
2015-06-19,422000
2015-06-19,936000
2015-06-19,500000
2015-06-19,205000
2015-06-19,210000
2015-06-19,835000
2015-06-19,572000
2015-06-19,466500
2015-06-19,460000
2015-06-19,490000
2015-06-19,613500
2015-06-19,205000
2015-06-19,230000
2015-06-19,233000
2015-06-19,235000
2015-06-19,240000
2015-06-19,565000
2015-06-19,569000
2015-06-20,925000
2015-06-20,927500
2015-06-20,765000
2015-06-20,553000
2015-06-20,1085000
2015-06-20,495000
2015-06-20,678000
2015-06-20,690000
2015-06-20,650000
2015-06-20,886000
2015-06-20,750000
2015-06-20,800000
2015-06-21,414000
2015-06-21,206912
2015-06-22,690000
2015-06-22,450000
2015-06-22,337000
2015-06-22,865000
2015-06-22,505000
2015-06-22,662500
2015-06-23,2000
2015-06-23,665000
2015-06-23,510000
2015-06-23,405000
2015-06-23,467000
2015-06-23,559999
2015-06-23,505000
2015-06-23,315000
2015-06-23,490000
2015-06-23,184000
2015-06-23,628500
2015-06-23,730000
2015-06-23,725000
2015-06-23,350000
2015-06-23,255000
2015-06-24,340000
2015-06-24,525000
2015-06-24,350000
2015-06-24,475000
2015-06-24,665000
2015-06-24,901000
2015-06-24,620000
2015-06-24,593000
2015-06-24,550000
2015-06-24,487000
2015-06-24,815000
2015-06-24,551600
2015-06-24,2735000
2015-06-24,420000
2015-06-24,785000
2015-06-25,430000
2015-06-25,760000
2015-06-25,240000
2015-06-25,235000
2015-06-25,225000
2015-06-25,785000
2015-06-25,420000
2015-06-25,840000
2015-06-25,413000
2015-06-25,490000
2015-06-25,445000
2015-06-25,420000
2015-06-25,565000
2015-06-25,485000
2015-06-25,452000
2015-06-25,490000
2015-06-25,570000
2015-06-25,1750000
2015-06-25,448900
2015-06-25,430000
2015-06-26,500000
2015-06-26,510000
2015-06-26,623000
2015-06-26,650000
2015-06-26,470000
2015-06-26,750000
2015-06-26,750000
2015-06-26,393000
2015-06-26,560000
2015-06-26,5000
2015-06-26,756859
2015-06-26,590000
2015-06-26,134000
2015-06-26,573000
2015-06-26,505350
2015-06-26,376000
2015-06-27,862000
2015-06-27,1261000
2015-06-27,631000
2015-06-27,1275000
2015-06-27,975000
2015-06-27,860000
2015-06-27,446000
2015-06-27,633000
2015-06-27,640000
2015-06-27,567000
2015-06-27,499000
2015-06-27,630000
2015-06-27,490000
2015-06-27,1190000
2015-06-27,1100000
2015-06-27,986500
2015-06-29,615000
2015-06-29,460000
2015-06-29,867000
2015-06-29,520000
2015-06-29,595000
2015-06-29,240000
2015-06-29,562000
2015-06-29,573100
2015-06-29,235000
2015-06-29,230000
2015-06-29,551210
2015-06-29,225000
2015-06-29,440000
2015-06-29,205000
2015-06-29,638500
2015-06-29,205000
2015-06-29,762500
2015-06-30,389990
2015-06-30,817250
2015-06-30,390000
2015-06-30,515000
2015-06-30,615000
2015-06-30,490000
2015-06-30,980000
2015-06-30,530000
2015-06-30,623500
2015-07-01,550000
2015-07-01,500000
2015-07-01,605000
2015-07-01,980000
2015-07-01,375000
2015-07-01,554000
2015-07-01,385000
2015-07-01,415000
2015-07-01,707000
2015-07-01,560000
2015-07-01,260000
2015-07-01,629000
2015-07-01,266666
2015-07-01,470000
2015-07-01,38000
2015-07-01,1292000
2015-07-02,572000
2015-07-02,720000
2015-07-02,700000
2015-07-02,800000
2015-07-02,717500
2015-07-02,312500
2015-07-02,851000
2015-07-02,820000
2015-07-02,507000
2015-07-02,566500
2015-07-02,553000
2015-07-02,550000
2015-07-02,2200000
2015-07-03,1030000
2015-07-03,3195750
2015-07-03,750000
2015-07-03,530000
2015-07-03,564000
2015-07-03,865000
2015-07-03,480000
2015-07-03,765750
2015-07-03,3195750
2015-07-03,440000
2015-07-03,480000
2015-07-03,480000
2015-07-04,571000
2015-07-04,595000
2015-07-04,815000
2015-07-04,552000
2015-07-04,590000
2015-07-04,740000
2015-07-04,736000
2015-07-04,690000
2015-07-04,683000
2015-07-04,1100000
2015-07-04,592500
2015-07-04,574000
2015-07-04,582000
2015-07-04,560000
2015-07-06,570000
2015-07-06,930000
2015-07-06,412000
2015-07-06,446900
2015-07-06,775000
2015-07-06,980000
2015-07-06,187000
2015-07-06,538000
2015-07-06,232000
2015-07-06,490000
2015-07-07,225000
2015-07-07,450000
2015-07-07,457900
2015-07-07,450000
2015-07-07,681000
2015-07-07,493000
2015-07-07,840000
2015-07-07,551500
2015-07-07,400000
2015-07-07,225000
2015-07-07,875000
2015-07-08,591000
2015-07-08,235000
2015-07-08,595000
2015-07-08,517500
2015-07-08,528900
2015-07-08,496100
2015-07-08,505000
2015-07-08,595000
2015-07-08,415000
2015-07-08,467500
2015-07-08,220000
2015-07-08,477500
2015-07-08,775000
2015-07-09,250000
2015-07-09,655000
2015-07-09,1165000
2015-07-09,565000
2015-07-09,555000
2015-07-10,997585
2015-07-10,802415
2015-07-10,570000
2015-07-10,515000
2015-07-10,530000
2015-07-10,499950
2015-07-10,450000
2015-07-10,732000
2015-07-10,1150000
2015-07-10,975000
2015-07-10,825000
2015-07-10,350000
2015-07-10,510000
2015-07-10,435000
2015-07-10,805000
2015-07-10,515000
2015-07-11,461000
2015-07-11,525000
2015-07-11,520000
2015-07-11,487000
2015-07-11,435000
2015-07-11,750000
2015-07-11,965000
2015-07-11,1010000
2015-07-11,920000
2015-07-11,537000
2015-07-11,875000
2015-07-11,637000
2015-07-12,1500000
2015-07-12,280000
2015-07-12,920000
2015-07-13,451000
2015-07-13,577000
2015-07-13,940000
2015-07-14,603000
2015-07-14,565000
2015-07-14,565000
2015-07-14,818000
2015-07-14,580000
2015-07-14,880000
2015-07-14,176000
2015-07-14,675750
2015-07-14,880000
2015-07-15,412000
2015-07-15,1345000
2015-07-15,412500
2015-07-15,1190000
2015-07-15,832500
2015-07-15,515000
2015-07-15,520000
2015-07-15,580000
2015-07-15,582000
2015-07-15,590000
2015-07-15,410000
2015-07-15,340900
2015-07-15,442500
2015-07-15,486000
2015-07-15,770000
2015-07-15,862000
2015-07-15,474900
2015-07-16,479000
2015-07-17,586560
2015-07-17,660000
2015-07-17,500000
2015-07-17,435000
2015-07-17,930000
2015-07-17,405000
2015-07-17,608000
2015-07-17,50000
2015-07-17,770000
2015-07-17,740000
2015-07-17,557500
2015-07-17,450000
2015-07-17,390000
2015-07-18,965000
2015-07-18,537500
2015-07-18,1292000
2015-07-18,670000
2015-07-18,712500
2015-07-18,610000
2015-07-18,795000
2015-07-18,770000
2015-07-18,690000
2015-07-18,960000
2015-07-20,575000
2015-07-20,470000
2015-07-20,558600
2015-07-20,865000
2015-07-20,525000
2015-07-20,455000
2015-07-20,1225000
2015-07-20,187000
2015-07-20,435000
2015-07-20,550000
2015-07-20,630000
2015-07-21,480000
2015-07-21,582550
2015-07-21,619000
2015-07-21,450000
2015-07-21,1730000
2015-07-21,500000
2015-07-21,626000
2015-07-22,765000
2015-07-22,660000
2015-07-22,576667
2015-07-22,395000
2015-07-22,340900
2015-07-22,1850000
2015-07-22,850000
2015-07-22,440000
2015-07-22,335000
2015-07-22,485000
2015-07-22,565000
2015-07-22,440000
2015-07-22,435000
2015-07-22,497000
2015-07-22,485000
2015-07-22,1650000
2015-07-23,658000
2015-07-23,650000
2015-07-23,500000
2015-07-23,483000
2015-07-23,445000
2015-07-23,541000
2015-07-23,480000
2015-07-23,470000
2015-07-23,462000
2015-07-23,530000
2015-07-23,465000
2015-07-23,288950
2015-07-23,640000
2015-07-23,600000
2015-07-23,545000
2015-07-23,642000
2015-07-23,465000
2015-07-23,530000
2015-07-24,425000
2015-07-24,659950
2015-07-24,440000
2015-07-24,901259
2015-07-24,980000
2015-07-24,1800000
2015-07-24,669000
2015-07-24,855000
2015-07-24,382500
2015-07-24,972000
2015-07-25,600000
2015-07-25,720000
2015-07-25,600000
2015-07-25,490000
2015-07-25,1740000
2015-07-25,420000
2015-07-25,805000
2015-07-25,616000
2015-07-25,645000
2015-07-25,770000
2015-07-25,700000
2015-07-25,854000
2015-07-25,790000
2015-07-25,775000
2015-07-25,970000
2015-07-27,620000
2015-07-27,910000
2015-07-27,346500
2015-07-27,1270000
2015-07-27,335000
2015-07-27,695000
2015-07-27,929950
2015-07-27,122035
2015-07-27,685000
2015-07-27,420000
2015-07-27,445900
2015-07-28,635000
2015-07-28,790500
2015-07-28,525000
2015-07-28,935000
2015-07-28,510000
2015-07-28,695000
2015-07-29,533000
2015-07-29,280000
2015-07-29,645000
2015-07-29,730000
2015-07-29,126250
2015-07-29,791000
2015-07-29,450000
2015-07-29,490000
2015-07-29,615000
2015-07-29,460000
2015-07-30,565000
2015-07-30,225000
2015-07-30,470000
2015-07-30,545000
2015-07-30,517500
2015-07-30,780000
2015-07-30,365000
2015-07-30,630000
2015-07-30,424000
2015-07-30,831000
2015-07-30,438000
2015-07-30,865000
2015-07-31,510000
2015-07-31,445000
2015-07-31,475000
2015-07-31,520000
2015-07-31,600000
2015-07-31,511000
2015-07-31,375000
2015-07-31,520111
2015-07-31,427500
2015-07-31,660000
2015-07-31,578000
2015-07-31,635000
2015-07-31,436000
