suburb,date,price
Wright,2020-03-21,760000
Nicholls,2020-03-21,1290000
Hughes,2020-03-21,925000
Isaacs,2020-03-21,975000
Holder,2020-03-21,645000
Curtin,2020-03-21,1006000
Coombs,2020-03-21,820000
Amaroo,2020-03-21,753000
Cook,2020-03-21,921000
Curtin,2020-03-21,1050000
Hughes,2020-03-21,1030000
Griffith,2020-03-21,3340000
Rivett,2020-03-21,765000
Harrison,2020-03-23,900000
Theodore,2020-03-23,615000
Banks,2020-03-23,726000
Higgins,2020-03-23,600000
Ngunnawal,2020-03-23,501000
Casey,2020-03-23,712500
Spence,2020-03-23,771000
Ngunnawal,2020-03-23,429500
Nicholls,2020-03-23,950000
Denman Prospect,2020-03-23,390000
Higgins,2020-03-24,650000
Dunlop,2020-03-24,565000
Waramanga,2020-03-24,750000
Farrer,2020-03-24,800000
Yarralumla,2020-03-24,2180000
Red Hill,2020-03-24,429000
Kaleen,2020-03-24,800000
Isabella Plains,2020-03-24,645000
Chifley,2020-03-24,710000
Conder,2020-03-24,655000
Gowrie,2020-03-24,585000
Rivett,2020-03-24,657000
Lawson,2020-03-25,800000
Weetangera,2020-03-25,646500
Denman Prospect,2020-03-25,460000
Denman Prospect,2020-03-25,460000
Harrison,2020-03-25,730000
Denman Prospect,2020-03-25,465000
Palmerston,2020-03-25,700000
Ngunnawal,2020-03-25,550000
Casey,2020-03-25,800000
Casey,2020-03-25,730000
Amaroo,2020-03-25,906500
Farrer,2020-03-25,285000
Conder,2020-03-25,775000
Wanniassa,2020-03-25,735000
Nicholls,2020-03-25,626500
Evatt,2020-03-25,606000
Kaleen,2020-03-25,825000
Spence,2020-03-25,82000
O'Connor,2020-03-25,1180000
Waramanga,2020-03-25,830000
Scullin,2020-03-25,625000
Gowrie,2020-03-25,595000
Denman Prospect,2020-03-25,435000
Franklin,2020-03-25,822800
Scullin,2020-03-25,585000
Isaacs,2020-03-25,1100000
Macarthur,2020-03-25,570000
Garran,2020-03-25,1050000
Bonython,2020-03-26,775000
Throsby,2020-03-26,770000
Rivett,2020-03-26,550000
Fisher,2020-03-26,880000
Gowrie,2020-03-26,700000
Ngunnawal,2020-03-26,530000
Ngunnawal,2020-03-26,559000
Higgins,2020-03-26,625000
Stirling,2020-03-26,635000
Evatt,2020-03-26,583000
Uriarra Village,2020-03-26,742000
Watson,2020-03-26,430000
Farrer,2020-03-26,1235000
Yarralumla,2020-03-26,1500000
Kaleen,2020-03-26,775000
Waramanga,2020-03-26,610000
Watson,2020-03-26,900000
Ainslie,2020-03-26,1290000
Forrest,2020-03-26,3680000
Monash,2020-03-26,740000
Chisholm,2020-03-26,705000
Lyneham,2020-03-26,1160000
Charnwood,2020-03-26,477000
Kaleen,2020-03-27,735000
Ngunnawal,2020-03-27,530000
Kambah,2020-03-27,1100000
Chisholm,2020-03-27,762000
Dickson,2020-03-27,967500
Torrens,2020-03-27,750000
Hackett,2020-03-27,780000
Deakin,2020-03-27,970000
Moncrieff,2020-03-27,900000
Hackett,2020-03-27,860000
Farrer,2020-03-27,745000
Bonner,2020-03-27,443050
Evatt,2020-03-27,710000
Fadden,2020-03-27,750000
Banks,2020-03-27,780000
Evatt,2020-03-27,685000
Dickson,2020-03-27,872000
Gungahlin,2020-03-27,640000
Crace,2020-03-27,856000
Harrison,2020-03-27,640000
Calwell,2020-03-27,687500
Amaroo,2020-03-27,800000
Curtin,2020-03-27,910000
Calwell,2020-03-27,785000
Denman Prospect,2020-03-27,435000
Yarralumla,2020-03-27,1960000
Palmerston,2020-03-27,760000
Melba,2020-03-28,1200000
Curtin,2020-03-28,831000
Franklin,2020-03-28,917000
Spence,2020-03-28,755000
Holt,2020-03-29,823000
Curtin,2020-03-30,760000
Gowrie,2020-03-30,650000
Denman Prospect,2020-03-30,1090000
Moncrieff,2020-03-30,645000
Yarralumla,2020-03-30,2000000
Latham,2020-03-30,630000
Bonner,2020-03-31,476000
Banks,2020-03-31,565000
Farrer,2020-03-31,830000
Kaleen,2020-03-31,700000
Watson,2020-03-31,800000
Banks,2020-03-31,86000
Moncrieff,2020-03-31,540000
Gungahlin,2020-03-31,875000
Throsby,2020-04-01,1230000
Bonner,2020-04-01,600000
Theodore,2020-04-01,564000
Hackett,2020-04-01,350000
Spence,2020-04-01,269000
Coombs,2020-04-01,675000
Hawker,2020-04-01,800000
Kambah,2020-04-01,605000
Kambah,2020-04-01,560000
Denman Prospect,2020-04-01,845000
Ngunnawal,2020-04-01,570000
Denman Prospect,2020-04-01,500000
Macarthur,2020-04-01,600000
Dickson,2020-04-01,885000
Ngunnawal,2020-04-01,860000
Casey,2020-04-01,670000
Crace,2020-04-01,790000
Reid,2020-04-01,1450000
Macarthur,2020-04-01,767000
Yarralumla,2020-04-01,737500
Melba,2020-04-01,746000
Denman Prospect,2020-04-01,840000
Harrison,2020-04-02,749000
Kambah,2020-04-02,675000
Kambah,2020-04-02,750000
Calwell,2020-04-02,550000
Higgins,2020-04-02,570000
Yarralumla,2020-04-02,2850000
Macquarie,2020-04-02,616000
Dickson,2020-04-02,875000
Deakin,2020-04-02,1630000
Oxley,2020-04-02,615000
Bonner,2020-04-03,656000
Page,2020-04-03,617500
Crace,2020-04-03,610000
Ngunnawal,2020-04-03,963363
Amaroo,2020-04-03,730000
Hackett,2020-04-03,960000
Holt,2020-04-03,616000
Gordon,2020-04-03,660000
Curtin,2020-04-03,900000
Waramanga,2020-04-03,603000
Charnwood,2020-04-03,485000
Throsby,2020-04-03,420000
Kambah,2020-04-04,725000
Kambah,2020-04-04,712500
Evatt,2020-04-04,612000
Yarralumla,2020-04-04,1530000
Moncrieff,2020-04-04,716000
O'Connor,2020-04-04,1060000
Narrabundah,2020-04-04,918000
McKellar,2020-04-04,995000
Fraser,2020-04-04,800000
Spence,2020-04-04,540000
Harrison,2020-04-04,649000
Latham,2020-04-06,603000
Garran,2020-04-06,950000
Holder,2020-04-06,630000
Narrabundah,2020-04-06,800000
Chifley,2020-04-06,950000
Downer,2020-04-06,970000
Chifley,2020-04-06,745000
Hackett,2020-04-06,580000
Amaroo,2020-04-06,800000
Chifley,2020-04-06,745000
Ngunnawal,2020-04-06,650000
Melba,2020-04-07,615000
Franklin,2020-04-07,753000
Coombs,2020-04-07,535000
Pearce,2020-04-07,1076000
Aranda,2020-04-07,1250000
Ainslie,2020-04-07,2450000
Franklin,2020-04-07,490000
Crace,2020-04-07,776000
Higgins,2020-04-07,610000
Gowrie,2020-04-07,605000
Bonython,2020-04-07,595000
Denman Prospect,2020-04-08,460000
Nicholls,2020-04-08,755000
Dunlop,2020-04-08,525000
Gordon,2020-04-08,740000
Deakin,2020-04-08,1345000
Giralang,2020-04-08,745000
Kaleen,2020-04-08,810000
Banks,2020-04-08,706000
Farrer,2020-04-08,1365000
Kambah,2020-04-08,783500
Kambah,2020-04-09,650000
Evatt,2020-04-09,612000
Charnwood,2020-04-09,235000
Forde,2020-04-09,720000
Yarralumla,2020-04-09,890000
Griffith,2020-04-09,1185000
Amaroo,2020-04-09,800000
Crace,2020-04-09,790000
Gordon,2020-04-09,840000
Calwell,2020-04-09,580000
Bonner,2020-04-09,830000
Deakin,2020-04-09,3050000
Fisher,2020-04-09,1230000
Conder,2020-04-09,550000
O'Connor,2020-04-09,1350000
Bonner,2020-04-09,660000
Holt,2020-04-09,610000
Fraser,2020-04-09,7700
Evatt,2020-04-09,550000
Conder,2020-04-09,702000
Garran,2020-04-09,806000
Higgins,2020-04-09,585000
Deakin,2020-04-09,1010000
Florey,2020-04-09,628000
Fadden,2020-04-09,880000
Ngunnawal,2020-04-09,580000
Chisholm,2020-04-09,775000
Watson,2020-04-09,710000
Garran,2020-04-09,1310000
Harrison,2020-04-10,793000
Conder,2020-04-13,1065000
Gordon,2020-04-14,855000
Scullin,2020-04-14,595000
Chisholm,2020-04-14,666000
Gungahlin,2020-04-14,292500
Gowrie,2020-04-14,728000
Casey,2020-04-14,435000
Casey,2020-04-14,600000
Richardson,2020-04-14,635000
Griffith,2020-04-14,1280000
Kambah,2020-04-15,585000
Dunlop,2020-04-15,510000
Narrabundah,2020-04-15,841000
Ngunnawal,2020-04-15,688000
Dunlop,2020-04-15,665000
Kambah,2020-04-15,240000
Watson,2020-04-15,790000
Watson,2020-04-15,1143000
Waramanga,2020-04-15,670000
Spence,2020-04-16,800000
Isaacs,2020-04-16,462500
Monash,2020-04-16,740000
Nicholls,2020-04-16,1100000
Monash,2020-04-16,690000
Wright,2020-04-16,880000
Watson,2020-04-16,950000
Bonython,2020-04-16,1025000
Florey,2020-04-16,750000
Crace,2020-04-16,1175000
Campbell,2020-04-16,1477000
Kambah,2020-04-16,500000
Holder,2020-04-16,670000
Melba,2020-04-16,382500
Dunlop,2020-04-16,680000
O'Malley,2020-04-16,420000
Holt,2020-04-16,641000
Yarralumla,2020-04-16,2600000
Gungahlin,2020-04-16,537000
Forde,2020-04-16,1500000
Ngunnawal,2020-04-16,500000
Duffy,2020-04-17,615000
Stirling,2020-04-17,850000
Charnwood,2020-04-17,450000
Casey,2020-04-17,733000
Isabella Plains,2020-04-17,760000
Ngunnawal,2020-04-17,530000
Gungahlin,2020-04-17,825000
Lyons,2020-04-17,770000
Red Hill,2020-04-17,1250000
Conder,2020-04-17,515000
Dunlop,2020-04-17,200000
Campbell,2020-04-17,1225000
Ainslie,2020-04-17,1575000
Charnwood,2020-04-17,530000
Hawker,2020-04-17,795000
Crace,2020-04-17,1241000
Charnwood,2020-04-17,520000
Cook,2020-04-17,740000
Campbell,2020-04-17,865000
Richardson,2020-04-17,625000
Gowrie,2020-04-18,685000
Page,2020-04-18,623000
Garran,2020-04-18,960000
Fisher,2020-04-18,860000
Casey,2020-04-18,990000
Holt,2020-04-18,610000
Monash,2020-04-20,575000
Macquarie,2020-04-20,620000
Casey,2020-04-20,447000
Holt,2020-04-20,519500
Reid,2020-04-20,700000
Banks,2020-04-20,610000
Gowrie,2020-04-20,685000
Nicholls,2020-04-20,865000
Oxley,2020-04-20,490000
Downer,2020-04-21,860000
Duffy,2020-04-21,146250
Farrer,2020-04-21,220500
Turner,2020-04-21,1435000
Denman Prospect,2020-04-21,422000
Kambah,2020-04-21,526000
Farrer,2020-04-21,475000
Fisher,2020-04-21,715000
Wanniassa,2020-04-21,590000
Griffith,2020-04-21,1915000
Farrer,2020-04-21,880000
Kaleen,2020-04-21,760000
Isabella Plains,2020-04-21,701000
Florey,2020-04-21,850000
Kambah,2020-04-21,640000
Stirling,2020-04-22,1215500
Watson,2020-04-22,232637
Watson,2020-04-22,279000
Watson,2020-04-22,233726
Watson,2020-04-22,279000
Monash,2020-04-22,520000
Watson,2020-04-22,232637
Flynn,2020-04-22,680000
Kambah,2020-04-22,640000
Rivett,2020-04-22,615000
Gordon,2020-04-22,630000
Torrens,2020-04-22,525000
Latham,2020-04-22,600000
Theodore,2020-04-22,637000
Franklin,2020-04-22,940000
Isabella Plains,2020-04-23,655000
Hawker,2020-04-23,870000
Kambah,2020-04-23,635000
Spence,2020-04-23,645000
Narrabundah,2020-04-23,870000
Ainslie,2020-04-23,1100000
Ainslie,2020-04-23,1262000
Campbell,2020-04-23,810000
Fadden,2020-04-23,960000
Forde,2020-04-23,820000
Fadden,2020-04-23,680000
Hughes,2020-04-24,1595000
Theodore,2020-04-24,735000
Cook,2020-04-24,650000
Chapman,2020-04-24,1000000
Torrens,2020-04-24,917000
Rivett,2020-04-24,362500
Higgins,2020-04-24,492000
Downer,2020-04-24,675000
Downer,2020-04-24,810000
Ngunnawal,2020-04-24,580000
Wanniassa,2020-04-24,770000
Richardson,2020-04-24,700000
Franklin,2020-04-24,675000
Calwell,2020-04-24,675000
Monash,2020-04-24,549000
Weetangera,2020-04-24,467500
Red Hill,2020-04-27,1600000
Wanniassa,2020-04-28,450000
Fadden,2020-04-28,920000
Bruce,2020-04-28,930000
Scullin,2020-04-28,630000
Griffith,2020-04-28,1860000
Ngunnawal,2020-04-28,570000
Garran,2020-04-28,1290000
Yarralumla,2020-04-28,1200000
Gowrie,2020-04-28,620000
Theodore,2020-04-28,612000
Banks,2020-04-28,650000
Watson,2020-04-28,835000
Dickson,2020-04-28,840000
Franklin,2020-04-28,862000
Palmerston,2020-04-28,680000
Stirling,2020-04-28,1437000
Hughes,2020-04-28,830000
Weetangera,2020-04-28,1226150
Coombs,2020-04-29,1125000
Charnwood,2020-04-29,412000
Oxley,2020-04-29,70000
Latham,2020-04-29,585000
Higgins,2020-04-29,625000
Evatt,2020-04-29,660000
Crace,2020-04-29,802500
Pearce,2020-04-29,985000
Wanniassa,2020-04-29,660000
Flynn,2020-04-29,625000
Moncrieff,2020-04-29,430000
Watson,2020-04-29,890000
Chapman,2020-04-29,1075000
Crace,2020-04-29,735000
Crace,2020-04-29,675000
Kambah,2020-04-29,510000
Isaacs,2020-04-29,925000
Kaleen,2020-04-29,745000
Scullin,2020-04-29,530000
Evatt,2020-04-29,735000
Throsby,2020-04-30,770000
Bonython,2020-04-30,585000
Ainslie,2020-04-30,699000
Coombs,2020-04-30,805000
Garran,2020-04-30,1191000
Yarralumla,2020-04-30,1525000
Kambah,2020-04-30,650000
Chifley,2020-04-30,615000
Chapman,2020-04-30,1385000
Coombs,2020-04-30,432000
Fadden,2020-04-30,800000
Isaacs,2020-04-30,1100000
Kambah,2020-04-30,865000
Hughes,2020-04-30,956160
Lawson,2020-04-30,1450000
Downer,2020-04-30,796000
Yarralumla,2020-04-30,2550000
Watson,2020-04-30,450000
Gordon,2020-04-30,720000
Melba,2020-04-30,800000
Kaleen,2020-05-01,825000
Kaleen,2020-05-01,276000
Palmerston,2020-05-01,390000
Wanniassa,2020-05-01,830000
Griffith,2020-05-01,1366000
Hughes,2020-05-01,775000
Throsby,2020-05-01,745000
Holt,2020-05-01,650000
Franklin,2020-05-01,232166
Griffith,2020-05-01,1845000
Throsby,2020-05-01,650000
Kambah,2020-05-01,505000
Kambah,2020-05-01,580000
Melba,2020-05-02,631000
Amaroo,2020-05-02,1150000
Ngunnawal,2020-05-04,515100
Harrison,2020-05-04,760000
Kambah,2020-05-04,528000
O'Connor,2020-05-04,1220000
Throsby,2020-05-04,620000
Kambah,2020-05-04,890000
Bonner,2020-05-04,443000
Nicholls,2020-05-04,810000
Bonner,2020-05-04,580000
Banks,2020-05-04,665000
Kaleen,2020-05-04,715000
Macarthur,2020-05-04,640000
Richardson,2020-05-04,680000
McKellar,2020-05-04,875000
Conder,2020-05-04,635000
Ngunnawal,2020-05-05,621000
Spence,2020-05-05,655000
Garran,2020-05-05,1250000
Farrer,2020-05-05,925000
Calwell,2020-05-05,483000
Macquarie,2020-05-05,625000
Gowrie,2020-05-05,730000
Banks,2020-05-05,776000
Gordon,2020-05-05,755000
Holder,2020-05-05,622000
Dunlop,2020-05-05,645000
Casey,2020-05-05,849500
Ngunnawal,2020-05-05,540000
Curtin,2020-05-05,740000
Holt,2020-05-06,580500
Kambah,2020-05-06,820000
Throsby,2020-05-06,330000
Hall,2020-05-06,1165000
Kambah,2020-05-06,850000
Gowrie,2020-05-06,825000
Charnwood,2020-05-06,480000
Charnwood,2020-05-06,553000
Ngunnawal,2020-05-06,600000
Holder,2020-05-06,555000
Chifley,2020-05-06,775000
Gordon,2020-05-06,770000
Charnwood,2020-05-06,490000
Kambah,2020-05-06,585000
Bonner,2020-05-06,805000
Evatt,2020-05-06,630000
Fadden,2020-05-06,955000
Nicholls,2020-05-06,845000
Oxley,2020-05-07,635000
Crace,2020-05-07,1100000
Crace,2020-05-07,960000
Gungahlin,2020-05-07,710000
Gordon,2020-05-07,750000
Aranda,2020-05-07,890000
Watson,2020-05-07,535000
Narrabundah,2020-05-07,2900000
Calwell,2020-05-07,580000
Dunlop,2020-05-08,672500
Flynn,2020-05-08,225000
Yarralumla,2020-05-08,1452555
Evatt,2020-05-08,285000
Hackett,2020-05-08,875000
McKellar,2020-05-08,570000
Spence,2020-05-08,730000
Bonner,2020-05-08,425000
Deakin,2020-05-08,1175000
O'Malley,2020-05-08,1600000
Kambah,2020-05-08,650000
Weetangera,2020-05-08,1135000
Harrison,2020-05-08,688000
Bonner,2020-05-08,770000
Waramanga,2020-05-08,670000
Deakin,2020-05-08,1200000
Theodore,2020-05-08,665000
Cook,2020-05-08,1023500
Curtin,2020-05-09,906000
Pearce,2020-05-09,785000
Hughes,2020-05-09,905000
Conder,2020-05-09,707500
Flynn,2020-05-09,655000
Dickson,2020-05-09,930000
Latham,2020-05-09,520000
Waramanga,2020-05-11,880000
Pearce,2020-05-11,447500
Gilmore,2020-05-11,605000
O'Connor,2020-05-11,1200000
Wright,2020-05-11,615000
Giralang,2020-05-11,650000
Latham,2020-05-11,250000
Casey,2020-05-11,900100
Latham,2020-05-11,578000
Cook,2020-05-11,690000
Kambah,2020-05-11,760000
Moncrieff,2020-05-11,930000
Fadden,2020-05-11,930000
Holder,2020-05-11,799000
Amaroo,2020-05-11,685000
Hackett,2020-05-12,1200000
Gungahlin,2020-05-12,662000
Griffith,2020-05-12,1685000
Kambah,2020-05-12,705000
Kaleen,2020-05-12,680000
Ngunnawal,2020-05-12,640000
Coombs,2020-05-12,1010000
Narrabundah,2020-05-12,966000
Coombs,2020-05-12,458000
Monash,2020-05-12,663000
Oxley,2020-05-12,821000
Evatt,2020-05-12,571000
Bonner,2020-05-12,610000
Hughes,2020-05-13,1000000
Theodore,2020-05-13,717000
Narrabundah,2020-05-13,1300000
Curtin,2020-05-13,885500
Kambah,2020-05-13,530000
Watson,2020-05-13,550000
Gilmore,2020-05-13,740000
Charnwood,2020-05-13,495000
Page,2020-05-13,700000
Narrabundah,2020-05-13,482500
Casey,2020-05-13,372500
Evatt,2020-05-13,1150000
Garran,2020-05-13,1030004
O'Connor,2020-05-13,1700000
Spence,2020-05-14,625000
Ngunnawal,2020-05-14,532000
Curtin,2020-05-14,1597500
Higgins,2020-05-14,532000
Watson,2020-05-14,440000
Monash,2020-05-14,685000
Bonython,2020-05-14,615000
Curtin,2020-05-14,185000
Macquarie,2020-05-14,888000
Gungahlin,2020-05-15,540000
Narrabundah,2020-05-15,950000
Gordon,2020-05-15,571000
Nicholls,2020-05-15,1160000
Isabella Plains,2020-05-15,600000
Bruce,2020-05-15,675000
Casey,2020-05-15,739000
Florey,2020-05-15,855000
Torrens,2020-05-15,640000
Casey,2020-05-15,520000
Gowrie,2020-05-15,575000
Kaleen,2020-05-15,670000
Lyons,2020-05-16,980000
Dickson,2020-05-16,1143000
Casey,2020-05-16,787000
Nicholls,2020-05-16,842500
Gungahlin,2020-05-16,665000
Harrison,2020-05-16,638000
Giralang,2020-05-16,735000
Dunlop,2020-05-16,718000
Franklin,2020-05-18,570000
Forde,2020-05-18,460000
Conder,2020-05-18,755000
Torrens,2020-05-18,1080000
Kaleen,2020-05-18,790000
Waramanga,2020-05-18,670000
Richardson,2020-05-18,735000
Ngunnawal,2020-05-18,738000
Crace,2020-05-18,750000
Fadden,2020-05-18,800000
Theodore,2020-05-18,800000
Ngunnawal,2020-05-18,535000
Aranda,2020-05-19,1600000
Evatt,2020-05-19,650000
Florey,2020-05-19,865000
Gilmore,2020-05-20,580000
Yarralumla,2020-05-20,1257000
Giralang,2020-05-20,610000
Casey,2020-05-20,650000
Monash,2020-05-20,650000
Wanniassa,2020-05-20,510000
Banks,2020-05-20,820000
Griffith,2020-05-20,1310000
Kambah,2020-05-20,622000
Giralang,2020-05-20,300000
Melba,2020-05-20,480000
Macquarie,2020-05-20,700000
Moncrieff,2020-05-20,790000
Kambah,2020-05-20,650000
Ngunnawal,2020-05-20,745000
Crace,2020-05-20,870000
O'Malley,2020-05-21,1445000
Gowrie,2020-05-21,665000
Scullin,2020-05-21,350000
Waramanga,2020-05-21,584000
Campbell,2020-05-21,1130000
O'Connor,2020-05-21,1001000
Coombs,2020-05-21,1055000
Dunlop,2020-05-21,650000
Flynn,2020-05-21,630000
Holt,2020-05-21,580000
Lyons,2020-05-21,1008888
Flynn,2020-05-21,621000
Mawson,2020-05-22,2200000
Ngunnawal,2020-05-22,505000
Casey,2020-05-22,435000
Flynn,2020-05-22,615000
Banks,2020-05-22,620000
Bonner,2020-05-22,415000
Franklin,2020-05-22,728000
Curtin,2020-05-22,1160000
Holt,2020-05-22,465000
Duffy,2020-05-22,1195000
Watson,2020-05-22,480000
Monash,2020-05-22,390000
Chapman,2020-05-23,1150000
Duffy,2020-05-23,799500
Rivett,2020-05-23,781000
Red Hill,2020-05-23,4031000
Chifley,2020-05-23,755000
Dunlop,2020-05-23,657000
Theodore,2020-05-23,680000
Narrabundah,2020-05-23,1405000
Moncrieff,2020-05-23,825000
Scullin,2020-05-23,530000
Kaleen,2020-05-23,905000
Page,2020-05-23,650000
Evatt,2020-05-23,720000
Kambah,2020-05-25,670000
Chapman,2020-05-25,980000
Gordon,2020-05-25,800000
Isabella Plains,2020-05-25,750000
Banks,2020-05-25,654500
McKellar,2020-05-25,800000
Casey,2020-05-25,728000
Downer,2020-05-25,1180000
Duffy,2020-05-25,695000
Wanniassa,2020-05-26,720000
Fadden,2020-05-26,670000
Forde,2020-05-26,720000
Moncrieff,2020-05-26,790000
Forrest,2020-05-26,3010000
Ngunnawal,2020-05-26,450000
Moncrieff,2020-05-26,721000
Franklin,2020-05-26,890000
Casey,2020-05-26,840000
Pearce,2020-05-26,1091500
Bonner,2020-05-26,770000
Theodore,2020-05-26,516000
Mawson,2020-05-26,1241000
Franklin,2020-05-26,790000
Watson,2020-05-26,706000
Latham,2020-05-27,550000
Amaroo,2020-05-27,800000
Wright,2020-05-27,825000
Hawker,2020-05-27,940000
Evatt,2020-05-27,575000
Campbell,2020-05-27,872000
Chisholm,2020-05-27,740000
Calwell,2020-05-27,675000
Conder,2020-05-27,560000
Garran,2020-05-27,940000
Conder,2020-05-27,350000
Page,2020-05-27,710000
Kaleen,2020-05-28,1000000
Griffith,2020-05-28,2790000
Monash,2020-05-28,815000
Farrer,2020-05-28,730000
Aranda,2020-05-28,885000
Melba,2020-05-28,540000
Macarthur,2020-05-28,720000
Duffy,2020-05-29,750000
Yarralumla,2020-05-29,1077000
Jacka,2020-05-29,560000
Chisholm,2020-05-29,500000
Higgins,2020-05-29,643000
Kambah,2020-05-29,810000
Crace,2020-05-29,627000
Ngunnawal,2020-05-29,890000
Ngunnawal,2020-05-29,518000
Harrison,2020-05-29,875000
Waramanga,2020-05-29,700000
Curtin,2020-05-29,910000
Palmerston,2020-05-29,785000
Charnwood,2020-05-29,620000
Fadden,2020-05-29,910000
Gungahlin,2020-05-29,737000
Garran,2020-05-29,1280000
Campbell,2020-05-29,1250000
Ngunnawal,2020-05-29,720000
Farrer,2020-05-29,1150000
Gordon,2020-05-29,714000
Hughes,2020-05-30,931000
Wright,2020-05-30,1050000
Griffith,2020-05-30,1200000
Pearce,2020-05-30,797000
Crace,2020-06-02,540000
Coombs,2020-06-02,1075000
Duffy,2020-06-02,848000
Bonython,2020-06-02,450000
Bonner,2020-06-02,910000
Wright,2020-06-02,850000
Fraser,2020-06-02,745000
